"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","BR Audit URL","BR Audit Type","BR Audit Statement Date","BR Audit Period Start Date","BR Audit Period End Date","EV SSL Audit URL","EV SSL Audit Type","EV SSL Audit Statement Date","EV SSL Audit Period Start Date","EV SSL Audit Period End Date","EV Code Signing Audit URL","EV Code Signing Audit Type","EV Code Signing Audit Statement Date","EV Code Signing Audit Period Start Date","EV Code Signing Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Mozilla Status","Microsoft Status","Subordinate CA Owner"
"Izenpe S.A.","001o000000HshFEAAZ","Izenpe.com","001o000000HsfpCAAR","Izenpe S.A.","Root Certificate","","2530CC8E98321502BAD96F9B1FBA1B099E2D299E0F4548BB914F363BC0D4531F","","false","LSTI","http://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1652-127_V21_S_copie.pdf","ETSI EN 319 411","2019.11.07","2018.07.13","2019.05.24","http://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1652-127_V21_S_copie.pdf","ETSI EN 319 411","2019.11.07","2018.07.13","2019.05.24","http://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1652-127_V21_S_copie.pdf","ETSI EN 319 411","2019.11.07","2018.07.13","2019.05.24","","","","","","false","https://www.izenpe.eus/contenidos/informacion/doc_especifica/en_def/adjuntos/Izenpe_CP_website%20certificates_v1.5_(02-2019).pdf","https://www.izenpe.eus/contenidos/informacion/descarga_certificados/es_url/adjuntos/DOC_P_CPS_v6.3.pdf","2019.05.04","https://test-valid-ev-qualified.izenpe.eus","https://test-expired-ev-qualified.izenpe.eus","https://test-revoked-ev-qualified.izenpe.eus","false","Included","Not Included",""
"Izenpe S.A.","0011J00001QWfoKQAT","Izenpe.com","001o000000HsfpCAAR","Izenpe S.A.","Root Certificate","","23804203CA45D8CDE716B8C13BF3B448457FA06CC10250997FA01458317C41E5","","false","LSTI","https://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1652-127_V10.pdf","ETSI EN 319 411","2019.07.30","2018.07.13","2019.05.24","https://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1652-127_V10.pdf","ETSI EN 319 411","2019.07.30","2018.07.13","2019.05.24","https://lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_1652-127_V10.pdf","ETSI EN 319 411","2019.07.30","2018.07.13","2019.05.24","","","","","","false","https://www.izenpe.eus/contenidos/informacion/doc_especifica/en_def/adjuntos/Izenpe_CP_website%20certificates_v1.5_(02-2019).pdf","https://www.izenpe.eus/contenidos/informacion/descarga_certificados/es_url/adjuntos/DOC_P_CPS_v6.3.pdf","2019.05.04","","","","false","Not Yet Included","Included",""
"Japan Local Authority Information Systems (J-LIS)","001o000000rGWauAAG","Application CA G3 Root","001o000000yelzBAAQ","Japan Local Authority Information Systems (J-LIS)","Root Certificate","","54B4FC43D44AA4CA9FC03CA7E9949FBAE267A064D02DA21852412A381B5D1537","","false","PwC - PricewaterhouseCoopers International Limited","https://bugzilla.mozilla.org/attachment.cgi?id=8843403","Web Trust","2017.01.13","2015.10.16","2016.10.15","https://bugzilla.mozilla.org/attachment.cgi?id=8843403","WebTrust","2017.01.13","2015.10.16","2016.10.15","","","","","","","","","","","false","https://bugzilla.mozilla.org/attachment.cgi?id=8846190","https://bugzilla.mozilla.org/attachment.cgi?id=8846190","2016.12.13","https://www.test.lgpki.jp/CATest/test.htm","","","false","Not Yet Included","NotBefore",""
"Japan Local Authority Information Systems (J-LIS)","001o0000015OyMdAAK","Application CA G4 Root","001o000000yelzBAAQ","Japan Local Authority Information Systems (J-LIS)","Root Certificate","","D1A0319098034E3AEC729A0B5C3111229D9D26E3E623E8C5E6843FA06EE8E2E4","","false","PwC - PricewaterhouseCoopers International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223867","WebTrust","2018.12.19","2017.10.16","2018.10.15","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223866","WebTrust","2018.12.19","2017.10.16","2018.10.15","","","","","","","","","","","false","https://www.lgpki.jp/unei/C-6-3-9_CPCPS_APCAG4Root_20171013.pdf","https://www.lgpki.jp/unei/C-6-3-9_CPCPS_APCAG4Root_20171013.pdf","2017.10.13","https://www.test.lgpki.jp/CATest/test.htm","https://www.test-e.lgpki.jp/CATestExpired/test.htm","https://www.test-r.lgpki.jp/CATestRevoked/test.htm","false","Not Yet Included","Included",""
"Korea Information Security Agency (KISA)","001o000000rGWVQAA4","KISA RootCA 1","001o000000Hsrw1AAB","Korea Information Security Agency (KISA)","Root Certificate","","6FDB3F76C8B801A75338D8A50A7C02879F6198B57E594D318D3832900FEDCD79","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=229656","WebTrust","2019.05.14","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=221157","WebTrust","2017.03.31","2016.01.01","2016.12.31","","","","","","","","","","","false","http://www.rootca.or.kr/","http://www.rootca.or.kr/kor/down/cps16.pdf","2018.12.01","","","","false","Not Yet Included","Included",""
"Krajowa Izba Rozliczeniowa S.A. (KIR)","001o000000rGWexAAG","SZAFIR ROOT CA","001o000000Hsrw2AAB","Krajowa Izba Rozliczeniowa S.A. (KIR)","Root Certificate","","FABCF5197CDD7F458AC33832D3284021DB2425FD6BEA7A2E69B7486E8F51F9CC","","false","Ernst & Young, LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=226440","WebTrust","2019.03.04","2017.12.19","2018.12.18","","","","","","","","","","","","","","","","false","http://www.elektronicznypodpis.pl/gfx/elektronicznypodpis/userfiles/_public/information/legal_basis/20180412_certification_policy_kir_trusted_nq_certificates.pdf","http://www.elektronicznypodpis.pl/gfx/elektronicznypodpis/userfiles/_public/information/legal_basis/20180412_certification_practice_statement_kir_trusted_nq_certificates.pdf","2018.05.07","","","","false","Not Yet Included","Included",""
"Krajowa Izba Rozliczeniowa S.A. (KIR)","001o000000mNhUdAAK","SZAFIR ROOT CA2","001o000000Hsrw2AAB","Krajowa Izba Rozliczeniowa S.A. (KIR)","Root Certificate","","A1339D33281A0B56E557D3D32B1CE7F9367EB094BD5FA72A7E5004C8DED7CAFE","","false","Ernst & Young, LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=226440","WebTrust","2019.03.04","2017.12.19","2018.12.18","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=226441","WebTrust","2019.03.04","2017.12.19","2018.12.18","","","","","","","","","","","false","http://www.elektronicznypodpis.pl/gfx/elektronicznypodpis/userfiles/_public/information/legal_basis/20180412_certification_policy_kir_trusted_nq_certificates.pdf","http://www.elektronicznypodpis.pl/gfx/elektronicznypodpis/userfiles/_public/information/legal_basis/20180412_certification_practice_statement_kir_trusted_nq_certificates.pdf","2018.05.07","https://ssl.elektronicznypodpis.pl/","https://expired.elektronicznypodpis.pl/","https://revoked.elektronicznypodpis.pl/","false","Included","Included",""
"LAWtrust","001o000000rGWXgAAO","LAWtrust Root Certification Authority 2048","001o000000Ll5S8AAJ","LAWtrust","Root Certificate","","9B14E8F5F6EA167666E76DCD6BECC190861D5E8970B99A9470F0231236049704","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=231558","WebTrust","2019.07.09","2018.01.01","2018.12.31","","","","","","","","","","","","","","","","false","https://www.lawtrust.co.za/uploads/LT_ISP_IS_CP_V012%202019-03-08.pdf","https://www.lawtrust.co.za/uploads/LT_ISP_IS_CPS_ROOT_VI09_2018-12-14.pdf","2018.12.04","","","","false","Not Yet Included","Included",""
"LuxTrust","001o000000rGWUhAAO","LuxTrust Global Root","001o000000Hsrw4AAB","LuxTrust","Root Certificate","","A1B2DBEB64E706C6169E3C4118B23BAA09018A8427666D8BF0E28891EC051950","","false","LSTI","https://www.lsti-certification.fr/images/LSTI--11085-57-AL-V1.0_LUXTRUST.pdf","ETSI EN 319 411","2018.06.29","2017.03.31","2018.03.30","https://www.lsti-certification.fr/images/LSTI--11085-57-AL-V1.0_LUXTRUST.pdf","ETSI EN 319 411","2018.06.29","2017.03.31","2018.03.30","https://www.lsti-certification.fr/images/LSTI--11085-57-AL-V1.0_LUXTRUST.pdf","ETSI EN 319 411","2018.06.29","2017.03.31","2018.03.30","","","","","","false","https://www.luxtrust.lu/upload/data/repository/luxtrust_global_root_ca_-_certificate_profiles_v1_28.pdf","https://www.luxtrust.lu/upload/data/repository/luxtrust_ssl_ca_cps_v1.6.pdf","2018.07.20","","","","false","Not Yet Included","NotBefore",""
"LuxTrust","001o000000wjNGuAAM","LuxTrust Global Root 2","001o000000Hsrw4AAB","LuxTrust","Root Certificate","","54455F7129C20B1447C418F997168F24C58FC5023BF5DA5BE2EB6E1DD8902ED5","","false","LSTI","https://www.lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_11085-124_V10.pdf","ETSI EN 319 411","2019.06.28","2018.03.30","2019.03.29","https://www.lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_11085-124_V10.pdf","ETSI EN 319 411","2019.06.28","2018.03.30","2019.03.29","https://www.lsti-certification.fr/images/LSTI_Audit_Atttestation_Letter_11085-124_V10.pdf","ETSI EN 319 411","2019.06.28","2018.03.30","2019.03.29","","","","","","false","https://www.luxtrust.lu/upload/data/repository/luxtrust_global_root_ca_certificate_profiles_v1_29.pdf","https://www.luxtrust.lu/upload/data/repository/luxtrust_ssl_ca_cps_v1.7.pdf","2019.03.19","https://ltsslca5.trustme.lu/","https://expired.ltsslca5.trustme.lu/","https://revoked.ltsslca5.trustme.lu/","false","Included","Included",""
"Macao Post eSignTrust","001o000000rGWVkAAO","Macao Post eSignTrust Root Certification Authority (G02)","001o000000rGWkkAAG","Macao Post eSignTrust","Root Certificate","","6EA1DB6719D6041A06FC0898E5B3CF349A8FA8ECEE85EDB005965628F617F7C8","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=229895","WebTrust","2019.03.27","2018.03.01","2019.02.28","","","","","","","","","","","","","","","","false","https://www.esigntrust.com/download/CPS/CTT-SC-CPS-EN-2019-02.v05p.pdf","https://www.esigntrust.com/download/CPS/CTT-SC-CPS-EN-2019-02.v05p.pdf","2019.02.11","","","","false","Not Yet Included","Included",""
"Microsec Ltd.","001o000000HshFHAAZ","Microsec e-Szigno Root CA 2009","001o000000HsfpDAAR","Microsec Ltd.","Root Certificate","","3C5F81FEA5FAB82C64BFA2EAECAFCDE8E077FC8620A7CAE537163DF36EDBF378","","false","T?ViT - T?V Informationstechnik GmbH","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2018121301_Microsec-eSzignoRoot-CA-2009_nonEV-CAs_s.pdf","ETSI EN 319 411","2018.12.13","2017.09.29","2018.09.14","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2018121301_Microsec-eSzignoRoot-CA-2009_nonEV-CAs_s.pdf","ETSI EN 319 411","2018.12.13","2017.09.29","2018.09.14","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019061202_Microsec-Microsec-eSzignoRoot-CA-2009_EV-CAs_s.pdf","ETSI EN 319 411","2019.06.12","2018.09.15","2019.03.27","","","","","","false","https://static.e-szigno.hu/docs/hr--min--ssl--EN--v2.11.pdf","https://static.e-szigno.hu/docs/szsz--min--ssl--EN--v2.11.pdf","2019.09.25","https://qtlsca2018-valid.e-szigno.hu/","https://qtlsca2018-expired.e-szigno.hu/","https://qtlsca2018-revoked.e-szigno.hu/","false","Included","Included",""
"Microsoft Corporation","0011J00001QTD1sQAH","Microsoft ECC Product Root Certificate Authority 2018","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","CACA93B9D23D2B6FA76E8B8471931E0DF3EC6F63AF3CDBB936C41954A1872326","","false","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","","","","","","","","","","","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","","","","false","Not Yet Included","Included",""
"Microsoft Corporation","0011J00001KPVYnQAP","Microsoft ECC Root Certificate Authority 2017","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","FEA1884AB3AEA6D0DBEDBE4B9CD9FEC8655116300A86A856488FC488BB4B44D2","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232653","WebTrust","2019.07.25","2019.01.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232654","WebTrust","2019.07.25","2019.01.01","2019.04.30","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","https://acteccroot2017.pki.microsoft.com/","https://expeccroot2017.pki.microsoft.com/","https://rvkeccroot2017.pki.microsoft.com/","false","Not Yet Included","Included",""
"Microsoft Corporation","0011J00001QTD3AQAX","Microsoft ECC TS Root Certificate Authority 2018","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","3FD4BE8BAAD2F26E1BDE06C7584BB720DD1A972D111F5A4999BC44B08FB4960D","","false","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","","","","","","","","","","","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","","","","false","Not Yet Included","Included",""
"Microsoft Corporation","0011J00001KPVZ7QAP","Microsoft EV ECC Root Certificate Authority 2017","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","6AEA30BC02CA85AFCFEC2F65F60881893C926925FD0704BD8ADA3F0F6EDDB699","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232653","WebTrust","2019.07.25","2019.01.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232654","WebTrust","2019.07.25","2019.01.01","2019.04.30","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","https://acteccevroot2017.pki.microsoft.com/","https://expeccevroot2017.pki.microsoft.com/","https://rvkeccevroot2017.pki.microsoft.com/","false","Not Yet Included","Included",""
"Microsoft Corporation","0011J00001KPVZbQAP","Microsoft EV RSA Root Certificate Authority 2017","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","DFB3C314740596AD5FB97960EF62AD7C1FCCEEAD16E74054652D1032E6F140EF","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232653","WebTrust","2019.07.25","2019.01.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232654","WebTrust","2019.07.25","2019.01.01","2019.04.30","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","https://actrsaevroot2017.pki.microsoft.com/","https://exprsaevroot2017.pki.microsoft.com/","https://rvkrsaevroot2017.pki.microsoft.com/","false","Not Yet Included","Included",""
"Microsoft Corporation","001o000000rGWgEAAW","Microsoft Root Certificate Authority","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","885DE64C340E3EA70658F01E1145F957FCDA27AABEEA1AB9FAA9FDB0102D4077","","false","BDO International Limited","https://cert.webtrust.org/SealFile?seal=2081&file=pdf","WebTrust","2016.07.06","2015.05.01","2016.04.30","","","","","","","","","","","","","","","","false","https://www.microsoft.com/pkiops/docs/Microsoft_PRSS_PKI_CP_v2.1.pdf","https://www.microsoft.com/pkiops/docs/Microsoft_PRSS_PKI_CPS_v2.1.pdf","2014.04.30","","","","false","Not Yet Included","NotBefore",""
"Microsoft Corporation","001o000000rGWYKAA4","Microsoft Root Certificate Authority 2010","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","DF545BF919A2439C36983B54CDFC903DFA4F37D3996D8D84B4C31EEC6F3C163E","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","","","","","","","","","","","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","","","","false","Not Yet Included","Included",""
"Microsoft Corporation","001o000000rGWcNAAW","Microsoft Root Certificate Authority 2011","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","847DF6A78497943F27FC72EB93F9A637320A02B561D0A91B09E87A7807ED7C61","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","","","","","","","","","","","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","","","","false","Not Yet Included","Included",""
"Microsoft Corporation","0011J00001KPVYdQAP","Microsoft RSA Root Certificate Authority 2017","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","ECDD47B5ACBFA328211E1BFF54ADEAC95E6991E3C1D50E27B527E903208040A1","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232653","WebTrust","2019.07.25","2019.01.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232654","WebTrust","2019.07.25","2019.01.01","2019.04.30","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","https://actrsaroot2017.pki.microsoft.com/","https://exprsaroot2017.pki.microsoft.com/","https://rvkrsaroot2017.pki.microsoft.com/","false","Not Yet Included","Included",""
"Microsoft Corporation","0011J00001CALXxQAP","Microsoft Time Stamp Root Certificate Authority 2014","001o000000rGWkVAAW","Microsoft Corporation","Root Certificate","","65AF95F4BE86847344634282F941B2E605063EF0C8542F014CA088D182109E4F","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=233023","WebTrust","2019.07.25","2018.05.01","2019.04.30","","","","","","","","","","","","","","","","false","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.2.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CPS_v3.1.3.pdf","2019.08.05","","","","false","Not Yet Included","Included",""
"MULTICERT","001o000000rGWZDAA4","MULTICERT Root Certification Authority 01","001o000000Hsrw5AAB","MULTICERT","Root Certificate","","604D32D036895AED3BFEFAEB727C009EC0F2B3CDFA42A1C71730E6A72C3BE9D4","","false","Associa??o Portuguesa de Certifica??o (APCER)","http://pki.multicert.com/documentos/audit/I1002_v2_EN_Audit_letter_eIDAS_SSL_2019.pdf","ETSI EN 319 411","2019.02.14","2017.12.19","2018.12.04","http://pki.multicert.com/documentos/audit/I1002_v2_EN_Audit_letter_eIDAS_SSL_2019.pdf","ETSI EN 319 411","2019.02.14","2017.12.19","2018.12.04","","","","","","","","","","","false","https://pki.multicert.com/docs/EN/MULTICERT_PJ.ECRAIZ_426_en.pdf","https://pki.multicert.com/docs/EN/MULTICERT_PJ.ECRAIZ_427_en.pdf","2019.01.29","https://demo.mtrust.online/","https://expired.mtrust.online/","https://revoked.mtrust.online/","false","Not Yet Included","Included",""
